# Original file from the Supplementary data of Karakas+10 (MNRAS,403,1413) https://cdsarc.unistra.fr/viz-bin/cat/J/MNRAS/403/1413 Submit Data manipulation bugs to GalacticCEM@gmail.com. I added the AtomicZ column
# Data also available for download at  https://academic.oup.com/mnras/article/403/3/1413/1048800#supplementary-data
# (1) Initial Mass M0	(2) Initial Metallicity Z0	(3) Final Mass M1	(4) Species i	(5) Atomic mass of the species i	
# (6) net yield	(7) mass of species i lost in the wind	(8) mass of species i initially present in the wind	
# (9) mass fraction of the average abundance of species i in the wind <X(i)>	(10) initial mass fraction of species i  X0(i)
# (11) production factor, f=log10(<X(i)>/X0(i))
#
# al-6 and al*6 are the ground and metastable state of 26Al, respectively
#
# Note (2): g represents the sum of abundances from ^64^Ni to Bi; an increase in g indicates that neutron captures have occurred 
# beyond the end of the network.
#
#
#table3 = np.genfromtxt('tablea3_Z0.008.dat', delimiter=',', names=['Mini','Zini','Mfin','Symb','AtomicZ','A','Yield','Mi_windloss','Mi_ini','Xi_avg','Xi_ini','ProdFact'], dtype =[('Mini', '<f8'), ('Zini', '<f8'), ('Mfin', '<f8'), ('Symb', '<U4'), ('AtomicZ', 'i4'), ('A', 'i4'), ('Yield', '<f8'), ('Mi_windloss', '<f8'), ('Mi_ini', '<f8'), ('Xi_avg', '<f8'), ('Xi_ini', '<f8'), ('ProdFact', '<f8')])
# Uncomment the row below to import in Python with pandas instead through the command: pd.read_csv('tablea3_Z_0.008.dat')
#Mini ,Zini ,Mfin  ,Symb ,AtomicZ ,A  ,Yield          ,Mi_windloss    ,Mi_ini        ,Xi_avg         ,Xi_ini        ,ProdFact
1.5  ,0.008 ,0.633 ,g    ,0       ,1  ,1.0124362e-08  ,2.9789877e-08  ,1.9665515e-08 ,3.4359722e-08  ,2.268423e-08  ,0.18032563
1.5  ,0.008 ,0.633 ,n    ,0       ,1  ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,p    ,1       ,1  ,-0.017439306   ,0.62166309     ,0.6391024     ,0.71702778     ,0.73720652    ,-0.01205318
1.5  ,0.008 ,0.633 ,d    ,1       ,2  ,4.041219e-18   ,4.041219e-18   ,0.0           ,4.6611524e-18  ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,he3  ,2       ,3  ,0.00029373946  ,0.00029373946  ,0.0           ,0.00033879984  ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,he4  ,2       ,4  ,0.016837835    ,0.23808227     ,0.22124444    ,0.27460471     ,0.25520611    ,0.03181693
1.5  ,0.008 ,0.633 ,li7  ,3       ,7  ,-3.1797842e-10 ,1.2992691e-09  ,1.6172476e-09 ,1.4985804e-09  ,1.8655e-09    ,-0.0951152
1.5  ,0.008 ,0.633 ,be7  ,4       ,7  ,8.8152185e-12  ,8.8152185e-12  ,0.0           ,1.0167495e-11  ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,b8   ,5       ,8  ,4.9783788e-26  ,4.9783788e-26  ,0.0           ,5.7420748e-26  ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,c12  ,6       ,12 ,-0.00010443165 ,0.00094742549  ,0.0010518571  ,0.001092763    ,0.0012133204  ,-0.045449514
1.5  ,0.008 ,0.633 ,c13  ,6       ,13 ,1.9617975e-05  ,3.2277214e-05  ,1.2659239e-05 ,3.7228619e-05  ,1.4602471e-05 ,0.4064506
1.5  ,0.008 ,0.633 ,c14  ,6       ,14 ,3.7755729e-11  ,3.7755729e-11  ,0.0           ,4.3547554e-11  ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,n13  ,7       ,13 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,n14  ,7       ,14 ,0.00039254932  ,0.00077580399  ,0.00038325466 ,0.00089481432  ,0.00044208541 ,0.30622676
1.5  ,0.008 ,0.633 ,n15  ,7       ,15 ,-7.2081934e-07 ,7.9273195e-07  ,1.5135513e-06 ,9.1433907e-07  ,1.7458859e-06 ,-0.28090858
1.5  ,0.008 ,0.633 ,o14  ,8       ,14 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,o15  ,8       ,15 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,o16  ,8       ,16 ,-8.4168278e-06 ,0.0033202372   ,0.003328654   ,0.00382957     ,0.0038396122  ,-0.0011373643
1.5  ,0.008 ,0.633 ,o17  ,8       ,17 ,2.9743292e-06  ,4.3228601e-06  ,1.3485311e-06 ,4.9859977e-06  ,1.5555346e-06 ,0.50587243
1.5  ,0.008 ,0.633 ,o18  ,8       ,18 ,-1.6676831e-06 ,5.8500127e-06  ,7.5176958e-06 ,6.7474198e-06  ,8.6716846e-06 ,-0.10896575
1.5  ,0.008 ,0.633 ,o19  ,8       ,19 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,f17  ,9       ,17 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,f18  ,9       ,18 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,f19  ,9       ,19 ,8.8490424e-09  ,1.4939675e-07  ,1.4054771e-07 ,1.723146e-07   ,1.6212219e-07 ,0.026479624
1.5  ,0.008 ,0.633 ,f20  ,9       ,20 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,ne19 ,10      ,19 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,ne20 ,10      ,20 ,-1.1210795e-07 ,0.00056175678  ,0.00056186889 ,0.00064793171  ,0.00064811739 ,-0.00012445169
1.5  ,0.008 ,0.633 ,ne21 ,10      ,21 ,9.3887138e-09  ,1.4415124e-06  ,1.4321237e-06 ,1.6626441e-06  ,1.6519588e-06 ,0.0028000993
1.5  ,0.008 ,0.633 ,ne22 ,10      ,22 ,5.763708e-06   ,5.0949606e-05  ,4.5185898e-05 ,5.8765407e-05  ,5.2122065e-05 ,0.052100137
1.5  ,0.008 ,0.633 ,ne23 ,10      ,23 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,na21 ,11      ,21 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,na22 ,11      ,22 ,1.5269104e-28  ,1.5269104e-28  ,0.0           ,1.7611423e-28  ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,na23 ,11      ,23 ,1.5375972e-06  ,1.312633e-05   ,1.1588733e-05 ,1.5139944e-05  ,1.3367638e-05 ,0.05406959
1.5  ,0.008 ,0.633 ,na24 ,11      ,24 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,mg23 ,12      ,23 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,mg24 ,12      ,24 ,1.5774276e-08  ,0.00017871536  ,0.00017869959 ,0.00020613075  ,0.0002061305  ,5.1771906e-07
1.5  ,0.008 ,0.633 ,mg25 ,12      ,25 ,-5.4762495e-08 ,2.3430452e-05  ,2.3485214e-05 ,2.7024744e-05  ,2.7090264e-05 ,-0.0010516472
1.5  ,0.008 ,0.633 ,mg26 ,12      ,26 ,1.065564e-08   ,2.6949085e-05  ,2.6938429e-05 ,3.1083142e-05  ,3.107356e-05  ,0.00013391335
1.5  ,0.008 ,0.633 ,mg27 ,12      ,27 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,al25 ,13      ,25 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,al-6 ,13      ,26 ,2.9182489e-08  ,2.9182489e-08  ,0.0           ,3.3659159e-08  ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,al*6 ,13      ,26 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,al27 ,13      ,27 ,6.4532287e-08  ,2.0216941e-05  ,2.0152409e-05 ,2.3318271e-05  ,2.3245864e-05 ,0.0013506465
1.5  ,0.008 ,0.633 ,al28 ,13      ,28 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,si27 ,14      ,27 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,si28 ,14      ,28 ,1.6603735e-08  ,0.00022674158  ,0.00022672498 ,0.00026152431  ,0.00026152792 ,-6.0055863e-06
1.5  ,0.008 ,0.633 ,si29 ,14      ,29 ,1.1550583e-09  ,1.1895692e-05  ,1.1894537e-05 ,1.3720522e-05  ,1.3720383e-05 ,4.4005924e-06
1.5  ,0.008 ,0.633 ,si30 ,14      ,30 ,2.1709639e-09  ,8.1687704e-06  ,8.1665994e-06 ,9.4218803e-06  ,9.420196e-06  ,7.7650962e-05
1.5  ,0.008 ,0.633 ,si31 ,14      ,31 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,si32 ,14      ,32 ,6.8064019e-19  ,6.8064019e-19  ,0.0           ,7.8505215e-19  ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,si33 ,14      ,33 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,p29  ,15      ,29 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,p30  ,15      ,30 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,p31  ,15      ,31 ,4.28372e-10    ,2.8319373e-06  ,2.8315089e-06 ,3.2663638e-06  ,3.266154e-06  ,2.7904178e-05
1.5  ,0.008 ,0.633 ,p32  ,15      ,32 ,1.737544e-22   ,1.737544e-22   ,0.0           ,2.0040878e-22  ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,p33  ,15      ,33 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,p34  ,15      ,34 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,s32  ,16      ,32 ,7.7998266e-09  ,0.00013744127  ,0.00013743347 ,0.00015852512  ,0.0001585299  ,-1.3124384e-05
1.5  ,0.008 ,0.633 ,s33  ,16      ,33 ,6.2232175e-10  ,1.1193482e-06  ,1.1187259e-06 ,1.2910591e-06  ,1.2904536e-06 ,0.00020372655
1.5  ,0.008 ,0.633 ,s34  ,16      ,34 ,4.5038178e-09  ,6.4872707e-05  ,6.4868203e-05 ,7.4824347e-05  ,7.4825664e-05 ,-7.6364277e-06
1.5  ,0.008 ,0.633 ,s35  ,16      ,35 ,6.6571457e-11  ,6.6571457e-11  ,0.0           ,7.6783691e-11  ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,fe54 ,26      ,54 ,-2.9704097e-09 ,2.4758781e-05  ,2.4761752e-05 ,2.8556842e-05  ,2.8562754e-05 ,-8.988539e-05
1.5  ,0.008 ,0.633 ,fe55 ,26      ,55 ,3.3908241e-09  ,3.3908241e-09  ,0.0           ,3.9109853e-09  ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,fe56 ,26      ,56 ,1.0040822e-08  ,0.00040601878  ,0.00040600874 ,0.0004683031   ,0.00046833229 ,-2.7077567e-05
1.5  ,0.008 ,0.633 ,fe57 ,26      ,57 ,1.4852048e-08  ,9.9305744e-06  ,9.9157223e-06 ,1.145395e-05   ,1.1437815e-05 ,0.00061218569
1.5  ,0.008 ,0.633 ,fe58 ,26      ,58 ,5.4679958e-09  ,1.2894906e-06  ,1.2840226e-06 ,1.4873017e-06  ,1.4811237e-06 ,0.0018077325
1.5  ,0.008 ,0.633 ,fe59 ,26      ,59 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,fe60 ,26      ,60 ,6.3574395e-13  ,6.3574395e-13  ,0.0           ,7.332687e-13   ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,fe61 ,26      ,61 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,co59 ,27      ,59 ,2.0670541e-09  ,1.1683296e-06  ,1.1662626e-06 ,1.3475544e-06  ,1.3452873e-06 ,0.00073128386
1.5  ,0.008 ,0.633 ,co60 ,27      ,60 ,2.2341394e-18  ,2.2341394e-18  ,0.0           ,2.576862e-18   ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,co61 ,27      ,61 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,ni58 ,28      ,58 ,-1.884473e-09  ,1.7168786e-05  ,1.7170671e-05 ,1.9802523e-05  ,1.9806417e-05 ,-8.5406209e-05
1.5  ,0.008 ,0.633 ,ni59 ,28      ,59 ,4.9661852e-10  ,4.9661852e-10  ,0.0           ,5.7280108e-10  ,0.0           ,0.0
1.5  ,0.008 ,0.633 ,ni60 ,28      ,60 ,3.1741365e-10  ,6.8007344e-06  ,6.8004169e-06 ,7.8439843e-06  ,7.8443018e-06 ,-1.7576929e-05
1.5  ,0.008 ,0.633 ,ni61 ,28      ,61 ,6.179377e-07   ,9.1640311e-07  ,2.9846541e-07 ,1.0569817e-06  ,3.4428072e-07 ,0.48715475
1.5  ,0.008 ,0.633 ,ni62 ,28      ,62 ,-6.2677316e-07 ,3.3737442e-07  ,9.641476e-07  ,3.891285e-07   ,1.1121472e-06 ,-0.45606923
1.75 ,0.008 ,0.636 ,g    ,0       ,1  ,1.4592581e-08  ,3.9860819e-08  ,2.5268237e-08 ,3.5781703e-08  ,2.268423e-08  ,0.19793698
1.75 ,0.008 ,0.636 ,n    ,0       ,1  ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,p    ,1       ,1  ,-0.025933087   ,0.79525018     ,0.82118326    ,0.71386904     ,0.73720652    ,-0.013970613
1.75 ,0.008 ,0.636 ,d    ,1       ,2  ,5.7416401e-18  ,5.7416401e-18  ,0.0           ,5.1540751e-18  ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,he3  ,2       ,3  ,0.00032693014  ,0.00032693014  ,0.0           ,0.00029347406  ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,he4  ,2       ,4  ,0.022414178    ,0.30669135     ,0.28427717    ,0.2753064      ,0.25520611    ,0.03292523
1.75 ,0.008 ,0.636 ,li7  ,3       ,7  ,-7.5436413e-10 ,1.3236388e-09  ,2.0780029e-09 ,1.1881855e-09  ,1.8655e-09    ,-0.19591099
1.75 ,0.008 ,0.636 ,be7  ,4       ,7  ,2.9848669e-13  ,2.9848669e-13  ,0.0           ,2.6794135e-13  ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,b8   ,5       ,8  ,6.369409e-26   ,6.369409e-26   ,0.0           ,5.7176022e-26  ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,c12  ,6       ,12 ,0.0024621887   ,0.003813721    ,0.0013515323  ,0.0034234477   ,0.0012133204  ,0.45048821
1.75 ,0.008 ,0.636 ,c13  ,6       ,13 ,2.4017871e-05  ,4.028374e-05   ,1.6265869e-05 ,3.6161342e-05  ,1.4602471e-05 ,0.3938182
1.75 ,0.008 ,0.636 ,c14  ,6       ,14 ,5.7571758e-10  ,5.7571758e-10  ,0.0           ,5.168021e-10   ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,n13  ,7       ,13 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,n14  ,7       ,14 ,0.0005712579   ,0.0010637022   ,0.00049244426 ,0.0009548493   ,0.00044208541 ,0.33442864
1.75 ,0.008 ,0.636 ,n15  ,7       ,15 ,-1.024797e-06  ,9.1996634e-07  ,1.9447634e-06 ,8.258225e-07   ,1.7458859e-06 ,-0.32512915
1.75 ,0.008 ,0.636 ,o14  ,8       ,14 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,o15  ,8       ,15 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,o16  ,8       ,16 ,2.5446527e-05  ,0.004302437    ,0.0042769904  ,0.0038621514   ,0.0038396122  ,0.0025419521
1.75 ,0.008 ,0.636 ,o17  ,8       ,17 ,8.9275718e-06  ,1.0660301e-05  ,1.7327289e-06 ,9.5693895e-06  ,1.5555346e-06 ,0.78900456
1.75 ,0.008 ,0.636 ,o18  ,8       ,18 ,-2.6484331e-06 ,7.0110618e-06  ,9.6594949e-06 ,6.2935919e-06  ,8.6716846e-06 ,-0.13920487
1.75 ,0.008 ,0.636 ,o19  ,8       ,19 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,f17  ,9       ,17 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,f18  ,9       ,18 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,f19  ,9       ,19 ,1.5037197e-07  ,3.3096185e-07  ,1.8058988e-07 ,2.9709321e-07  ,1.6212219e-07 ,0.26305026
1.75 ,0.008 ,0.636 ,f20  ,9       ,20 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,ne19 ,10      ,19 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,ne20 ,10      ,20 ,-8.6263753e-07 ,0.0007210832   ,0.00072194583 ,0.00064729189  ,0.00064811739 ,-0.00055350986
1.75 ,0.008 ,0.636 ,ne21 ,10      ,21 ,1.3961198e-08  ,1.8540981e-06  ,1.8401369e-06 ,1.6643608e-06  ,1.6519588e-06 ,0.0032482634
1.75 ,0.008 ,0.636 ,ne22 ,10      ,22 ,9.9007113e-05  ,0.00015706652  ,5.8059402e-05 ,0.00014099327  ,5.2122065e-05 ,0.4321768
1.75 ,0.008 ,0.636 ,ne23 ,10      ,23 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,na21 ,11      ,21 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,na22 ,11      ,22 ,1.2373438e-28  ,1.2373438e-28  ,0.0           ,1.1107215e-28  ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,na23 ,11      ,23 ,4.9941164e-06  ,1.988449e-05   ,1.4890374e-05 ,1.784963e-05   ,1.3367638e-05 ,0.12557459
1.75 ,0.008 ,0.636 ,na24 ,11      ,24 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,mg23 ,12      ,23 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,mg24 ,12      ,24 ,4.4048647e-08  ,0.00022965531  ,0.00022961127 ,0.00020615377  ,0.0002061305  ,4.9025257e-05
1.75 ,0.008 ,0.636 ,mg25 ,12      ,25 ,-6.4668711e-08 ,3.0111505e-05  ,3.0176174e-05 ,2.7030075e-05  ,2.7090264e-05 ,-0.00096597295
1.75 ,0.008 ,0.636 ,mg26 ,12      ,26 ,1.3194949e-07  ,3.4745164e-05  ,3.4613215e-05 ,3.1189553e-05  ,3.107356e-05  ,0.0016181681
1.75 ,0.008 ,0.636 ,mg27 ,12      ,27 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,al25 ,13      ,25 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,al-6 ,13      ,26 ,7.4060381e-08  ,7.4060381e-08  ,0.0           ,6.6481483e-08  ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,al*6 ,13      ,26 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,al27 ,13      ,27 ,4.2197098e-07  ,2.631582e-05   ,2.5893849e-05 ,2.3622817e-05  ,2.3245864e-05 ,0.0069859945
1.75 ,0.008 ,0.636 ,al28 ,13      ,28 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,si27 ,14      ,27 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,si28 ,14      ,28 ,7.2759576e-09  ,0.0002913264   ,0.00029131913 ,0.00026151381  ,0.00026152792 ,-2.3453322e-05
1.75 ,0.008 ,0.636 ,si29 ,14      ,29 ,7.5069693e-09  ,1.5290809e-05  ,1.5283302e-05 ,1.3726039e-05  ,1.3720383e-05 ,0.00017899046
1.75 ,0.008 ,0.636 ,si30 ,14      ,30 ,2.2397217e-08  ,1.0515668e-05  ,1.0493271e-05 ,9.4395573e-06  ,9.420196e-06  ,0.00089168397
1.75 ,0.008 ,0.636 ,si31 ,14      ,31 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,si32 ,14      ,32 ,1.5130316e-17  ,1.5130316e-17  ,0.0           ,1.3581971e-17  ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,si33 ,14      ,33 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,p29  ,15      ,29 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,p30  ,15      ,30 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,p31  ,15      ,31 ,3.0693172e-09  ,3.6412775e-06  ,3.6382082e-06 ,3.268651e-06   ,3.266154e-06  ,0.00033188658
1.75 ,0.008 ,0.636 ,p32  ,15      ,32 ,3.8624795e-21  ,3.8624795e-21  ,0.0           ,3.4672164e-21  ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,p33  ,15      ,33 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,p34  ,15      ,34 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,s32  ,16      ,32 ,-2.4447218e-08 ,0.00017656393  ,0.00017658838 ,0.00015849544  ,0.0001585299  ,-9.4416391e-05
1.75 ,0.008 ,0.636 ,s33  ,16      ,33 ,7.9943447e-09  ,1.4454462e-06  ,1.4374518e-06 ,1.2975279e-06  ,1.2904536e-06 ,0.0023742823
1.75 ,0.008 ,0.636 ,s34  ,16      ,34 ,6.184564e-10   ,8.3349834e-05  ,8.3349216e-05 ,7.4820309e-05  ,7.4825664e-05 ,-3.109016e-05
1.75 ,0.008 ,0.636 ,s35  ,16      ,35 ,9.8563147e-10  ,9.8563147e-10  ,0.0           ,8.8476787e-10  ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,fe54 ,26      ,54 ,-6.6705979e-08 ,3.1749692e-05  ,3.1816398e-05 ,2.8500619e-05  ,2.8562754e-05 ,-0.00094578927
1.75 ,0.008 ,0.636 ,fe55 ,26      ,55 ,4.7030976e-08  ,4.7030976e-08  ,0.0           ,4.2218108e-08  ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,fe56 ,26      ,56 ,-2.6402995e-07 ,0.00052141701  ,0.00052168104 ,0.00046805831  ,0.00046833229 ,-0.00025414512
1.75 ,0.008 ,0.636 ,fe57 ,26      ,57 ,2.086017e-07   ,1.2949322e-05  ,1.274072e-05  ,1.1624166e-05  ,1.1437815e-05 ,0.0070187515
1.75 ,0.008 ,0.636 ,fe58 ,26      ,58 ,8.1607027e-08  ,1.7314487e-06  ,1.6498417e-06 ,1.5542627e-06  ,1.4811237e-06 ,0.020933056
1.75 ,0.008 ,0.636 ,fe59 ,26      ,59 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,fe60 ,26      ,60 ,1.5359819e-11  ,1.5359819e-11  ,0.0           ,1.3787987e-11  ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,fe61 ,26      ,61 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,co59 ,27      ,59 ,2.9851435e-08  ,1.5283832e-06  ,1.4985318e-06 ,1.3719776e-06  ,1.3452873e-06 ,0.0085319923
1.75 ,0.008 ,0.636 ,co60 ,27      ,60 ,5.3977644e-17  ,5.3977644e-17  ,0.0           ,4.8453898e-17  ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,co61 ,27      ,61 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,ni58 ,28      ,58 ,-4.424146e-08  ,2.2018367e-05  ,2.2062608e-05 ,1.9765139e-05  ,1.9806417e-05 ,-0.00090604735
1.75 ,0.008 ,0.636 ,ni59 ,28      ,59 ,5.3238112e-09  ,5.3238112e-09  ,0.0           ,4.7790043e-09  ,0.0           ,0.0
1.75 ,0.008 ,0.636 ,ni60 ,28      ,60 ,-1.3114914e-09 ,8.7365506e-06  ,8.7378621e-06 ,7.8425046e-06  ,7.8443018e-06 ,-9.9517063e-05
1.75 ,0.008 ,0.636 ,ni61 ,28      ,61 ,8.9589003e-07  ,1.2793885e-06  ,3.8349845e-07 ,1.1484635e-06  ,3.4428072e-07 ,0.52320451
1.75 ,0.008 ,0.636 ,ni62 ,28      ,62 ,-8.928572e-07  ,3.4597701e-07  ,1.2388342e-06 ,3.1057181e-07  ,1.1121472e-06 ,-0.55400026
1.9  ,0.008 ,0.64  ,g    ,0       ,1  ,1.6892054e-08  ,4.5472014e-08  ,2.857996e-08  ,3.6088899e-08  ,2.268423e-08  ,0.20164961
1.9  ,0.008 ,0.64  ,n    ,0       ,1  ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.008 ,0.64  ,p    ,1       ,1  ,-0.030868232   ,0.89794147     ,0.9288097     ,0.71265197     ,0.73720652    ,-0.014711674
1.9  ,0.008 ,0.64  ,d    ,1       ,2  ,6.5742781e-18  ,6.5742781e-18  ,0.0           ,5.2176812e-18  ,0.0           ,0.0
1.9  ,0.008 ,0.64  ,he3  ,2       ,3  ,0.00032561016  ,0.00032561016  ,0.0           ,0.00025842077  ,0.0           ,0.0
1.9  ,0.008 ,0.64  ,he4  ,2       ,4  ,0.025090873    ,0.34662616     ,0.32153529    ,0.27510014     ,0.25520611    ,0.03259977
1.9  ,0.008 ,0.64  ,li7  ,3       ,7  ,-9.3291497e-10 ,1.4174365e-09  ,2.3503515e-09 ,1.1249496e-09  ,1.8655e-09    ,-0.21966217
1.9  ,0.008 ,0.64  ,be7  ,4       ,7  ,7.7470729e-12  ,7.7470729e-12  ,0.0           ,6.1484706e-12  ,0.0           ,0.0
1.9  ,0.008 ,0.64  ,b8   ,5       ,8  ,5.3999667e-27  ,5.3999667e-27  ,0.0           ,4.2856879e-27  ,0.0           ,0.0
1.9  ,0.008 ,0.64  ,c12  ,6       ,12 ,0.0045377011   ,0.0060663689   ,0.0015286678  ,0.0048145787   ,0.0012133204  ,0.5985828
1.9  ,0.008 ,0.64  ,c13  ,6       ,13 ,2.5139703e-05  ,4.353742e-05   ,1.8397717e-05 ,3.4553508e-05  ,1.4602471e-05 ,0.37406582
