# Original file from the Supplementary data of Karakas+10 (MNRAS,403,1413) https://cdsarc.unistra.fr/viz-bin/cat/J/MNRAS/403/1413 Submit Data manipulation bugs to GalacticCEM@gmail.com. I added the AtomicZ column
# Data also available for download at  https://academic.oup.com/mnras/article/403/3/1413/1048800#supplementary-data
# (1) Initial Mass M0	(2) Initial Metallicity Z0	(3) Final Mass M1	(4) Species i	(5) Atomic mass of the species i	
# (6) net yield	(7) mass of species i lost in the wind	(8) mass of species i initially present in the wind	
# (9) mass fraction of the average abundance of species i in the wind <X(i)>	(10) initial mass fraction of species i  X0(i)
# (11) production factor, f=log10(<X(i)>/X0(i))
#
# al-6 and al*6 are the ground and metastable state of 26Al, respectively
#
# Note (2): g represents the sum of abundances from ^64^Ni to Bi; an increase in g indicates that neutron captures have occurred 
# beyond the end of the network.
#
#
#table5 = np.genfromtxt('tablea5_Z0.0001.dat', delimiter=',', names=['Mini','Zini','Mfin','Symb','AtomicZ','A','Yield','Mi_windloss','Mi_ini','Xi_avg','Xi_ini','ProdFact'], dtype =[('Mini', '<f8'), ('Zini', '<f8'), ('Mfin', '<f8'), ('Symb', '<U4'), ('AtomicZ', 'i4'), ('A', 'i4'), ('Yield', '<f8'), ('Mi_windloss', '<f8'), ('Mi_ini', '<f8'), ('Xi_avg', '<f8'), ('Xi_ini', '<f8'), ('ProdFact', '<f8')])
# Uncomment the row below to import in Python with pandas instead through the command: pd.read_csv('tablea5_Z_0.001.dat')
#Mini ,Zini ,Mfin  ,Symb ,AtomicZ ,A  ,Yield          ,Mi_windloss    ,Mi_ini        ,Xi_avg         ,Xi_ini        ,ProdFact
1.25 ,0.0001 ,0.668 ,ni61 ,28      ,61 ,2.4354311e-08  ,2.6857654e-08  ,2.503344e-09  ,4.6147171e-08  ,4.3017425e-09 ,1.0305007
1.25 ,0.0001 ,0.668 ,ni62 ,28      ,62 ,-5.5364615e-09 ,2.5502147e-09  ,8.0866762e-09 ,4.3818122e-09  ,1.3896132e-08 ,-0.50124019
1.5  ,0.0001 ,0.661 ,g    ,0       ,1  ,2.6394186e-08  ,2.6631968e-08  ,2.3778179e-10 ,3.1742513e-08  ,2.8343647e-10 ,2.0491855
1.5  ,0.0001 ,0.661 ,n    ,0       ,1  ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,p    ,1       ,1  ,-0.058753908   ,0.58713746     ,0.64589137    ,0.69980627     ,0.76990402    ,-0.041458767
1.5  ,0.0001 ,0.661 ,d    ,1       ,2  ,4.7256555e-18  ,4.7256555e-18  ,0.0           ,5.6324858e-18  ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,he3  ,2       ,3  ,0.00016939414  ,0.00016939414  ,0.0           ,0.00020190005  ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,he4  ,2       ,4  ,0.046112388    ,0.23906603     ,0.19295365    ,0.28494164     ,0.2300012     ,0.093025833
1.5  ,0.0001 ,0.661 ,li7  ,3       ,7  ,-1.4092864e-09 ,1.5572733e-10  ,1.5650137e-09 ,1.8561065e-10  ,1.8655e-09    ,-1.0021924
1.5  ,0.0001 ,0.661 ,be7  ,4       ,7  ,5.1079388e-13  ,5.1079388e-13  ,0.0           ,6.0881275e-13  ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,b8   ,5       ,8  ,3.139158e-27   ,3.139158e-27   ,0.0           ,3.7415472e-27  ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,c12  ,6       ,12 ,0.011603115    ,0.011615833    ,1.2718329e-05 ,0.013844855    ,1.5160279e-05 ,2.9605813
1.5  ,0.0001 ,0.661 ,c13  ,6       ,13 ,8.931267e-07   ,1.0461935e-06  ,1.5306676e-07 ,1.2469529e-06  ,1.8245595e-07 ,0.83469206
1.5  ,0.0001 ,0.661 ,c14  ,6       ,14 ,1.4827167e-09  ,1.4827167e-09  ,0.0           ,1.7672428e-09  ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,n13  ,7       ,13 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,n14  ,7       ,14 ,3.9850747e-05  ,4.4484797e-05  ,4.6340501e-06 ,5.3021213e-05  ,5.5237988e-06 ,0.98221183
1.5  ,0.0001 ,0.661 ,n15  ,7       ,15 ,2.2592836e-08  ,4.0893649e-08  ,1.8300813e-08 ,4.874094e-08   ,2.1814614e-08 ,0.34914637
1.5  ,0.0001 ,0.661 ,o14  ,8       ,14 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,o15  ,8       ,15 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,o16  ,8       ,16 ,0.00027543955  ,0.00031568733  ,4.0247782e-05 ,0.00037626619  ,4.7975449e-05 ,0.89447618
1.5  ,0.0001 ,0.661 ,o17  ,8       ,17 ,3.1524704e-07  ,3.3155254e-07  ,1.6305505e-08 ,3.9517587e-07  ,1.94362e-08   ,1.308179
1.5  ,0.0001 ,0.661 ,o18  ,8       ,18 ,-2.5829607e-08 ,6.506918e-08   ,9.0898787e-08 ,7.755564e-08   ,1.0835156e-07 ,-0.14522177
1.5  ,0.0001 ,0.661 ,o19  ,8       ,19 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,f17  ,9       ,17 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,f18  ,9       ,18 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,f19  ,9       ,19 ,1.2515054e-06  ,1.2532048e-06  ,1.6994055e-09 ,1.4936887e-06  ,2.0256954e-09 ,2.867686
1.5  ,0.0001 ,0.661 ,f20  ,9       ,20 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,ne19 ,10      ,19 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,ne20 ,10      ,20 ,4.2314559e-06  ,1.1025186e-05  ,6.7937299e-06 ,1.3140865e-05  ,8.0981417e-06 ,0.21023859
1.5  ,0.0001 ,0.661 ,ne21 ,10      ,21 ,1.789634e-07   ,1.9627964e-07  ,1.7316246e-08 ,2.3394475e-07  ,2.0641007e-08 ,1.0543824
1.5  ,0.0001 ,0.661 ,ne22 ,10      ,22 ,0.00053850829  ,0.00053905463  ,5.4635666e-07 ,0.00064249657  ,6.5125835e-07 ,2.9941175
1.5  ,0.0001 ,0.661 ,ne23 ,10      ,23 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,na21 ,11      ,21 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,na22 ,11      ,22 ,1.6641301e-28  ,1.6641301e-28  ,0.0           ,1.9834685e-28  ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,na23 ,11      ,23 ,4.4200401e-06  ,4.5601632e-06  ,1.4012294e-07 ,5.4352363e-06  ,1.6702687e-07 ,1.5124321
1.5  ,0.0001 ,0.661 ,na24 ,11      ,24 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,mg23 ,12      ,23 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,mg24 ,12      ,24 ,4.907597e-07   ,2.6514713e-06  ,2.1607116e-06 ,3.1602758e-06  ,2.5755735e-06 ,0.088851064
1.5  ,0.0001 ,0.661 ,mg25 ,12      ,25 ,1.8299381e-06  ,2.1139051e-06  ,2.8396693e-07 ,2.5195532e-06  ,3.3848926e-07 ,0.87177861
1.5  ,0.0001 ,0.661 ,mg26 ,12      ,26 ,1.7451263e-06  ,2.0708471e-06  ,3.2572083e-07 ,2.4682327e-06  ,3.8825999e-07 ,0.80326343
1.5  ,0.0001 ,0.661 ,mg27 ,12      ,27 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,al25 ,13      ,25 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,al-6 ,13      ,26 ,1.6035923e-09  ,1.6035923e-09  ,0.0           ,1.9113138e-09  ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,al*6 ,13      ,26 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,al27 ,13      ,27 ,4.0458161e-08  ,2.8412714e-07  ,2.4366898e-07 ,3.3864976e-07  ,2.9045401e-07 ,0.066673376
1.5  ,0.0001 ,0.661 ,al28 ,13      ,28 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,si27 ,14      ,27 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,si28 ,14      ,28 ,2.1499545e-08  ,2.7629007e-06  ,2.7414012e-06 ,3.293088e-06   ,3.2677567e-06 ,0.0033535925
1.5  ,0.0001 ,0.661 ,si29 ,14      ,29 ,5.2830131e-09  ,1.4910351e-07  ,1.438205e-07  ,1.7771575e-07  ,1.7143438e-07 ,0.015627982
1.5  ,0.0001 ,0.661 ,si30 ,14      ,30 ,1.6755607e-08  ,1.1550047e-07  ,9.8744863e-08 ,1.3766444e-07  ,1.1770411e-07 ,0.068030149
1.5  ,0.0001 ,0.661 ,si31 ,14      ,31 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,si32 ,14      ,32 ,7.0364099e-17  ,7.0364099e-17  ,0.0           ,8.3866625e-17  ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,si33 ,14      ,33 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,p29  ,15      ,29 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,p30  ,15      ,30 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,p31  ,15      ,31 ,1.58078e-08    ,5.0044445e-08  ,3.4236646e-08 ,5.9647732e-08  ,4.0810161e-08 ,0.16482565
1.5  ,0.0001 ,0.661 ,p32  ,15      ,32 ,1.7962616e-20  ,1.7962616e-20  ,0.0           ,2.1409556e-20  ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,p33  ,15      ,33 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,p34  ,15      ,34 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,s32  ,16      ,32 ,-9.8165174e-09 ,1.6519339e-06  ,1.6617504e-06 ,1.9689319e-06  ,1.9808103e-06 ,-0.0026122017
1.5  ,0.0001 ,0.661 ,s33  ,16      ,33 ,7.3699624e-10  ,1.4263857e-08  ,1.3526861e-08 ,1.7001021e-08  ,1.612405e-08  ,0.023000868
1.5  ,0.0001 ,0.661 ,s34  ,16      ,34 ,3.8130565e-10  ,7.8472277e-07  ,7.8434147e-07 ,9.3530724e-07  ,9.3493685e-07 ,0.00017200409
1.5  ,0.0001 ,0.661 ,s35  ,16      ,35 ,1.1611125e-09  ,1.1611125e-09  ,0.0           ,1.3839244e-09  ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,fe54 ,26      ,54 ,-1.1268014e-08 ,2.8813395e-07  ,2.9940196e-07 ,3.4342546e-07  ,3.5688785e-07 ,-0.016699279
1.5  ,0.0001 ,0.661 ,fe55 ,26      ,55 ,2.7753861e-09  ,2.7753861e-09  ,0.0           ,3.3079692e-09  ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,fe56 ,26      ,56 ,-8.9826244e-08 ,4.8193506e-06  ,4.9091768e-06 ,5.7441607e-06  ,5.8517503e-06 ,-0.0080592064
1.5  ,0.0001 ,0.661 ,fe57 ,26      ,57 ,2.4371275e-08  ,1.4426533e-07  ,1.1989405e-07 ,1.7194914e-07  ,1.4291398e-07 ,0.080325298
1.5  ,0.0001 ,0.661 ,fe58 ,26      ,58 ,3.17442e-08    ,4.7269712e-08  ,1.5525512e-08 ,5.6340539e-08  ,1.8506446e-08 ,0.48349798
1.5  ,0.0001 ,0.661 ,fe59 ,26      ,59 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,fe60 ,26      ,60 ,8.1323182e-10  ,8.1323182e-10  ,0.0           ,9.692871e-10   ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,fe61 ,26      ,61 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,co59 ,27      ,59 ,6.7092332e-09  ,2.0810873e-08  ,1.410164e-08  ,2.4804379e-08  ,1.6809187e-08 ,0.16898166
1.5  ,0.0001 ,0.661 ,co60 ,27      ,60 ,2.8578693e-15  ,2.8578693e-15  ,0.0           ,3.4062805e-15  ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,co61 ,27      ,61 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,ni58 ,28      ,58 ,-7.9086249e-09 ,1.9970723e-07  ,2.0761586e-07 ,2.3803008e-07  ,2.474786e-07  ,-0.01690579
1.5  ,0.0001 ,0.661 ,ni59 ,28      ,59 ,1.7734895e-10  ,1.7734895e-10  ,0.0           ,2.1138136e-10  ,0.0           ,0.0
1.5  ,0.0001 ,0.661 ,ni60 ,28      ,60 ,3.0627447e-09  ,8.5288676e-08  ,8.2225931e-08 ,1.0165516e-07  ,9.8013501e-08 ,0.015843529
1.5  ,0.0001 ,0.661 ,ni61 ,28      ,61 ,5.4757948e-08  ,5.8366783e-08  ,3.6088372e-09 ,6.9567086e-08  ,4.3017425e-09 ,1.2087594
1.5  ,0.0001 ,0.661 ,ni62 ,28      ,62 ,-9.6225463e-09 ,2.0352593e-09  ,1.1657805e-08 ,2.4258155e-09  ,1.3896132e-08 ,-0.75803614
1.75 ,0.0001 ,0.664 ,g    ,0       ,1  ,4.8138684e-08  ,4.844647e-08   ,3.077871e-10  ,4.4610012e-08  ,2.8343647e-10 ,2.1969767
1.75 ,0.0001 ,0.664 ,n    ,0       ,1  ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,p    ,1       ,1  ,-0.11293709    ,0.72311097     ,0.83604807    ,0.66584808     ,0.76990402    ,-0.063061439
1.75 ,0.0001 ,0.664 ,d    ,1       ,2  ,6.6017136e-18  ,6.6017136e-18  ,0.0           ,6.0789263e-18  ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,he3  ,2       ,3  ,0.00018582352  ,0.00018582352  ,0.0           ,0.00017110821  ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,he4  ,2       ,4  ,0.086972579    ,0.33673367     ,0.24976109    ,0.31006783     ,0.2300012     ,0.12972663
1.75 ,0.0001 ,0.664 ,li7  ,3       ,7  ,-1.8799713e-09 ,1.4579758e-10  ,2.0257689e-09 ,1.3425192e-10  ,1.8655e-09    ,-1.1428747
1.75 ,0.0001 ,0.664 ,be7  ,4       ,7  ,8.5689187e-14  ,8.5689187e-14  ,0.0           ,7.8903491e-14  ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,b8   ,5       ,8  ,2.1030214e-28  ,2.1030214e-28  ,0.0           ,1.9364838e-28  ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,c12  ,6       ,12 ,0.023128891    ,0.023145353    ,1.6462731e-05 ,0.021312481    ,1.5160279e-05 ,3.1479268
1.75 ,0.0001 ,0.664 ,c13  ,6       ,13 ,1.1588018e-06  ,1.3569329e-06  ,1.9813112e-07 ,1.2494778e-06  ,1.8245595e-07 ,0.83557051
1.75 ,0.0001 ,0.664 ,c14  ,6       ,14 ,9.6263957e-09  ,9.6263957e-09  ,0.0           ,8.8640846e-09  ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,n13  ,7       ,13 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,n14  ,7       ,14 ,5.3541313e-05  ,5.9539674e-05  ,5.9983599e-06 ,5.4824748e-05  ,5.5237988e-06 ,0.99673879
1.75 ,0.0001 ,0.664 ,n15  ,7       ,15 ,2.5382167e-08  ,4.907092e-08   ,2.3688752e-08 ,4.5185011e-08  ,2.1814614e-08 ,0.31624687
1.75 ,0.0001 ,0.664 ,o14  ,8       ,14 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,o15  ,8       ,15 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,o16  ,8       ,16 ,0.00042637682  ,0.00047847396  ,5.2097123e-05 ,0.00044058377  ,4.7975449e-05 ,0.96300948
1.75 ,0.0001 ,0.664 ,o17  ,8       ,17 ,8.0698288e-07  ,8.280889e-07   ,2.1106006e-08 ,7.625128e-07   ,1.94362e-08   ,1.5936358
1.75 ,0.0001 ,0.664 ,o18  ,8       ,18 ,-4.892361e-08  ,6.8736661e-08  ,1.1766027e-07 ,6.3293427e-08  ,1.0835156e-07 ,-0.23347653
1.75 ,0.0001 ,0.664 ,o19  ,8       ,19 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,f17  ,9       ,17 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,f18  ,9       ,18 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,f19  ,9       ,19 ,4.7968597e-06  ,4.7990593e-06  ,2.1997273e-09 ,4.4190233e-06  ,2.0256954e-09 ,3.3387523
1.75 ,0.0001 ,0.664 ,f20  ,9       ,20 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,ne19 ,10      ,19 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,ne20 ,10      ,20 ,2.2263119e-05  ,3.1056989e-05  ,8.7938697e-06 ,2.8597597e-05  ,8.0981417e-06 ,0.54794419
1.75 ,0.0001 ,0.664 ,ne21 ,10      ,21 ,7.5797942e-07  ,7.8039375e-07  ,2.2414319e-08 ,7.1859461e-07  ,2.0641007e-08 ,1.5417531
1.75 ,0.0001 ,0.664 ,ne22 ,10      ,22 ,0.0020745571   ,0.0020752642   ,7.0720938e-07 ,0.0019109248   ,6.5125835e-07 ,3.4674902
1.75 ,0.0001 ,0.664 ,ne23 ,10      ,23 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,na21 ,11      ,21 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,na22 ,11      ,22 ,5.1146179e-26  ,5.1146179e-26  ,0.0           ,4.709593e-26   ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,na23 ,11      ,23 ,3.5481764e-05  ,3.5663139e-05  ,1.8137649e-07 ,3.2838987e-05  ,1.6702687e-07 ,2.2936034
1.75 ,0.0001 ,0.664 ,na24 ,11      ,24 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,mg23 ,12      ,23 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,mg24 ,12      ,24 ,4.2972561e-06  ,7.0941023e-06  ,2.7968463e-06 ,6.5323229e-06  ,2.5755735e-06 ,0.4041937
1.75 ,0.0001 ,0.664 ,mg25 ,12      ,25 ,1.2499558e-05  ,1.2867127e-05  ,3.6756958e-07 ,1.1848184e-05  ,3.3848926e-07 ,1.544107
1.75 ,0.0001 ,0.664 ,mg26 ,12      ,26 ,1.2750495e-05  ,1.3172112e-05  ,4.2161625e-07 ,1.2129017e-05  ,3.8825999e-07 ,1.4947029
1.75 ,0.0001 ,0.664 ,mg27 ,12      ,27 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,al25 ,13      ,25 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,al-6 ,13      ,26 ,4.6806266e-09  ,4.6806266e-09  ,0.0           ,4.3099693e-09  ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,al*6 ,13      ,26 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,al27 ,13      ,27 ,2.1924575e-07  ,5.3465328e-07  ,3.1540753e-07 ,4.9231426e-07  ,2.9045401e-07 ,0.22916505
1.75 ,0.0001 ,0.664 ,al28 ,13      ,28 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,si27 ,14      ,27 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,si28 ,14      ,28 ,5.581478e-08   ,3.6043114e-06  ,3.5484966e-06 ,3.3188871e-06  ,3.2677567e-06 ,0.0067427624
1.75 ,0.0001 ,0.664 ,si29 ,14      ,29 ,1.4690059e-08  ,2.0085272e-07  ,1.8616267e-07 ,1.8494727e-07  ,1.7143438e-07 ,0.032949995
1.75 ,0.0001 ,0.664 ,si30 ,14      ,30 ,4.6769813e-08  ,1.7458613e-07  ,1.2781632e-07 ,1.6076072e-07  ,1.1770411e-07 ,0.13538833
1.75 ,0.0001 ,0.664 ,si31 ,14      ,31 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,si32 ,14      ,32 ,2.4439852e-15  ,2.4439852e-15  ,0.0           ,2.2504469e-15  ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,si33 ,14      ,33 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,p29  ,15      ,29 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,p30  ,15      ,30 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,p31  ,15      ,31 ,3.7681165e-08  ,8.1997413e-08  ,4.4316248e-08 ,7.5504069e-08  ,4.0810161e-08 ,0.26720205
1.75 ,0.0001 ,0.664 ,p32  ,15      ,32 ,6.2390299e-19  ,6.2390299e-19  ,0.0           ,5.7449632e-19  ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,p33  ,15      ,33 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,p34  ,15      ,34 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,s32  ,16      ,32 ,-2.6008138e-08 ,2.1249778e-06  ,2.1509859e-06 ,1.9567015e-06  ,1.9808103e-06 ,-0.0053183199
1.75 ,0.0001 ,0.664 ,s33  ,16      ,33 ,1.8178614e-09  ,1.9327162e-08  ,1.7509301e-08 ,1.7796651e-08  ,1.612405e-08  ,0.042864144
1.75 ,0.0001 ,0.664 ,s34  ,16      ,34 ,3.2296157e-09  ,1.0184889e-06  ,1.0152593e-06 ,9.3783513e-07  ,9.3493685e-07 ,0.0013441951
1.75 ,0.0001 ,0.664 ,s35  ,16      ,35 ,2.7036697e-09  ,2.7036697e-09  ,0.0           ,2.489567e-09   ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,fe54 ,26      ,54 ,-2.808909e-08  ,3.5945973e-07  ,3.8754882e-07 ,3.3099423e-07  ,3.5688785e-07 ,-0.032711335
1.75 ,0.0001 ,0.664 ,fe55 ,26      ,55 ,6.0903549e-09  ,6.0903549e-09  ,0.0           ,5.6080616e-09  ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,fe56 ,26      ,56 ,-2.2949962e-07 ,6.1249866e-06  ,6.3544862e-06 ,5.6399508e-06  ,5.8517503e-06 ,-0.016010467
1.75 ,0.0001 ,0.664 ,fe57 ,26      ,57 ,6.4140153e-08  ,2.1933216e-07  ,1.5519201e-07 ,2.0196333e-07  ,1.4291398e-07 ,0.15019782
1.75 ,0.0001 ,0.664 ,fe58 ,26      ,58 ,9.3065552e-08  ,1.1316192e-07  ,2.0096374e-08 ,1.0420067e-07  ,1.8506446e-08 ,0.75054753
1.75 ,0.0001 ,0.664 ,fe59 ,26      ,59 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,fe60 ,26      ,60 ,2.8951868e-09  ,2.8951868e-09  ,0.0           ,2.6659179e-09  ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,fe61 ,26      ,61 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,co59 ,27      ,59 ,1.9390164e-08  ,3.7643463e-08  ,1.8253299e-08 ,3.4662492e-08  ,1.6809187e-08 ,0.31431308
1.75 ,0.0001 ,0.664 ,co60 ,27      ,60 ,1.0174298e-14  ,1.0174298e-14  ,0.0           ,9.3685986e-15  ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,co61 ,27      ,61 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,ni58 ,28      ,58 ,-1.9953319e-08 ,2.4878668e-07  ,2.6874e-07    ,2.2908534e-07  ,2.474786e-07  ,-0.033540331
1.75 ,0.0001 ,0.664 ,ni59 ,28      ,59 ,3.2769851e-10  ,3.2769851e-10  ,0.0           ,3.0174818e-10  ,0.0           ,0.0
1.75 ,0.0001 ,0.664 ,ni60 ,28      ,60 ,8.023946e-09   ,1.14458e-07    ,1.0643405e-07 ,1.0539411e-07  ,9.8013501e-08 ,0.031530406
1.75 ,0.0001 ,0.664 ,ni61 ,28      ,61 ,1.1264506e-07  ,1.1731638e-07  ,4.6713144e-09 ,1.0802613e-07  ,4.3017425e-09 ,1.3998843
1.75 ,0.0001 ,0.664 ,ni62 ,28      ,62 ,-1.4918244e-08 ,1.7173266e-10  ,1.5089977e-08 ,1.581332e-10   ,1.3896132e-08 ,-1.9438709
1.9  ,0.0001 ,0.681 ,g    ,0       ,1  ,2.3209454e-08  ,2.3554936e-08  ,3.4548198e-10 ,1.9323164e-08  ,2.8343647e-10 ,1.8336225
1.9  ,0.0001 ,0.681 ,n    ,0       ,1  ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,p    ,1       ,1  ,-0.14084017    ,0.79759932     ,0.93843949    ,0.65430623     ,0.76990402    ,-0.070655532
1.9  ,0.0001 ,0.681 ,d    ,1       ,2  ,7.2351007e-18  ,7.2351007e-18  ,0.0           ,5.9352753e-18  ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,he3  ,2       ,3  ,0.00018984062  ,0.00018984062  ,0.0           ,0.00015573471  ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,he4  ,2       ,4  ,0.10693604     ,0.38728553     ,0.28034949    ,0.31770757     ,0.2300012     ,0.14029744
